# Generated on Mon Aug 16 13:49:54 2021 by yr2369.
# This file was created by PDFgui.
#S 1
#L index  rw
0 0.132634
1 0.109953
2 0.102793
3 0.102323
4 0.0928241
5 0.0895844
6 0.0904532
7 0.0909877
8 0.0907021
9 0.0927626
10 0.0912553
11 0.0923209
12 0.0919
13 0.0913064
14 0.0919964
15 0.0919373
16 0.0920798
17 0.0925056
18 0.0929915
19 0.094682
20 0.0951403
21 0.0956741
22 0.0963245
23 0.0968383
24 0.097368
25 0.0987607
26 0.0991003
27 0.0995338
28 0.100123
